metric,value
levels[3].energy_accounting[2].relative_energy_difference,7.997664454386983e-08
levels[3].energy_accounting[2].projected_count_sum,4194302.1945020603
levels[3].energy_accounting[3].view,3
levels[3].energy_accounting[3].input_energy,0.35888167730868187
levels[3].energy_accounting[3].detected_energy,0.3588815502211148
levels[3].energy_accounting[3].relative_energy_difference,3.54121079778111e-07
levels[3].energy_accounting[3].projected_count_sum,4194301.1733778124
levels[3].relative_energy_accounting_error,3.54121079778111e-07
levels[3].timing.source_seconds,0.0
levels[3].timing.transport_seconds,0.0
levels[3].timing.cache_reuse,exact prefix of v0814 source and transport
levels[3].timing.readout_seconds,21.686128308996558
levels[3].timing.cuda_allocated_peak_mib,457.65380859375
levels[3].timing.cuda_reserved_peak_mib,548.0
levels[3].timing.cpu_rss_peak_mib,3268.8984375
levels[3].position_digest,181909ac845d2c48041a9ae05413f8f8adc1ebce9d4dcc38a00212bce836c199
levels[3].coverage[0].view,0
levels[3].coverage[0].no_center_0_5px,0.021394162894766113
levels[3].coverage[0].no_center_1px,0.013335843180204154
levels[3].coverage[0].missing_energy_0_5px,0.005351750337448231
levels[3].coverage[0].missing_energy_1px,0.0002656322267722511
levels[3].coverage[1].view,1
levels[3].coverage[1].no_center_0_5px,0.022157058510867536
levels[3].coverage[1].no_center_1px,0.01421650313887173
levels[3].coverage[1].missing_energy_0_5px,0.005361954707766929
levels[3].coverage[1].missing_energy_1px,0.0003540241954179413
levels[3].coverage[2].view,2
levels[3].coverage[2].no_center_0_5px,0.024310663073972612
levels[3].coverage[2].no_center_1px,0.01350109235292971
levels[3].coverage[2].missing_energy_0_5px,0.0076937517347251
levels[3].coverage[2].missing_energy_1px,0.00030509181885475886
levels[3].coverage[3].view,3
levels[3].coverage[3].no_center_0_5px,0.01860727162041317
levels[3].coverage[3].no_center_1px,0.01122448400837157
levels[3].coverage[3].missing_energy_0_5px,0.005153112243293366
levels[3].coverage[3].missing_energy_1px,0.00024913289294379833
levels[3].projected_spacing[0].p50,0.17425263137649308
levels[3].projected_spacing[0].p90,0.34622271552341966
levels[3].projected_spacing[0].p95,0.39669841803592637
levels[3].projected_spacing[0].p99,0.4897977245471091
levels[3].projected_spacing[1].p50,0.1677240898681962
levels[3].projected_spacing[1].p90,0.3378738579821404
levels[3].projected_spacing[1].p95,0.39058540888596804
levels[3].projected_spacing[1].p99,0.48167529162063916
levels[3].projected_spacing[2].p50,0.18985372712243306
levels[3].projected_spacing[2].p90,0.3661842788174008
levels[3].projected_spacing[2].p95,0.4180363616011462
levels[3].projected_spacing[2].p99,0.5145707210092925
