metric,value
center_bank.reference_pool_ids[634],1389
center_bank.reference_pool_ids[635],483
center_bank.reference_pool_ids[636],3070
center_bank.reference_pool_ids[637],352
center_bank.reference_pool_ids[638],2889
center_bank.reference_pool_ids[639],98
center_bank.reference_pool_ids[640],1645
center_bank.reference_pool_ids[641],819
center_bank.reference_pool_ids[642],3327
center_bank.reference_pool_ids[643],2991
center_bank.reference_pool_ids[644],3064
center_bank.reference_pool_ids[645],596
center_bank.reference_pool_ids[646],2996
center_bank.reference_pool_ids[647],3593
center_bank.reference_pool_ids[648],1511
center_bank.reference_pool_ids[649],2423
center_bank.reference_pool_ids[650],2405
center_bank.reference_pool_ids[651],1481
center_bank.reference_pool_ids[652],1217
center_bank.reference_pool_ids[653],1997
center_bank.reference_pool_ids[654],3463
center_bank.reference_pool_ids[655],811
center_bank.reference_pool_ids[656],1019
center_bank.reference_pool_ids[657],967
center_bank.reference_pool_ids[658],2180
center_bank.reference_pool_ids[659],1125
center_bank.reference_pool_ids[660],3069
center_bank.reference_pool_ids[661],3227
center_bank.reference_pool_ids[662],362
center_bank.reference_pool_ids[663],1629
center_bank.reference_pool_ids[664],1222
center_bank.reference_pool_ids[665],1794
center_bank.reference_pool_ids[666],1449
center_bank.reference_pool_ids[667],3191
center_bank.reference_pool_ids[668],2034
center_bank.reference_pool_ids[669],2297
center_bank.reference_pool_ids[670],2211
center_bank.reference_pool_ids[671],1136
center_bank.reference_pool_ids[672],1135
center_bank.reference_pool_ids[673],2956
center_bank.reference_pool_ids[674],242
center_bank.reference_pool_ids[675],2607
center_bank.reference_pool_ids[676],482
center_bank.reference_pool_ids[677],2645
center_bank.reference_pool_ids[678],3850
center_bank.reference_pool_ids[679],3665
center_bank.reference_pool_ids[680],4034
center_bank.reference_pool_ids[681],1322
center_bank.reference_pool_ids[682],1935
center_bank.reference_pool_ids[683],2570
center_bank.reference_pool_ids[684],3232
center_bank.reference_pool_ids[685],983
center_bank.reference_pool_ids[686],3924
center_bank.reference_pool_ids[687],1193
center_bank.reference_pool_ids[688],1170
center_bank.reference_pool_ids[689],659
center_bank.reference_pool_ids[690],2673
center_bank.reference_pool_ids[691],3951
center_bank.reference_pool_ids[692],2710
center_bank.reference_pool_ids[693],2003
center_bank.reference_pool_ids[694],3939
center_bank.reference_pool_ids[695],2907
center_bank.reference_pool_ids[696],3141
center_bank.reference_pool_ids[697],871
center_bank.reference_pool_ids[698],3295
center_bank.reference_pool_ids[699],3706
center_bank.reference_pool_ids[700],2924
center_bank.reference_pool_ids[701],1432
center_bank.reference_pool_ids[702],3213
center_bank.reference_pool_ids[703],1496
center_bank.reference_pool_ids[704],297
center_bank.reference_pool_ids[705],1475
center_bank.reference_pool_ids[706],3795
center_bank.reference_pool_ids[707],3211
center_bank.reference_pool_ids[708],2814
center_bank.reference_pool_ids[709],1600
center_bank.reference_pool_ids[710],3989
center_bank.reference_pool_ids[711],2095
center_bank.reference_pool_ids[712],2464
center_bank.reference_pool_ids[713],3285
center_bank.reference_pool_ids[714],890
center_bank.reference_pool_ids[715],3621
center_bank.reference_pool_ids[716],666
center_bank.reference_pool_ids[717],2127
center_bank.reference_pool_ids[718],724
center_bank.reference_pool_ids[719],3724
center_bank.reference_pool_ids[720],2419
center_bank.reference_pool_ids[721],1152
center_bank.reference_pool_ids[722],1299
center_bank.reference_pool_ids[723],3421
center_bank.reference_pool_ids[724],1259
center_bank.reference_pool_ids[725],2027
center_bank.reference_pool_ids[726],2867
center_bank.reference_pool_ids[727],1943
center_bank.reference_pool_ids[728],85
center_bank.reference_pool_ids[729],1603
center_bank.reference_pool_ids[730],1572
center_bank.reference_pool_ids[731],306
center_bank.reference_pool_ids[732],1356
center_bank.reference_pool_ids[733],3300
center_bank.reference_pool_ids[734],3752
center_bank.reference_pool_ids[735],2897
center_bank.reference_pool_ids[736],3866
center_bank.reference_pool_ids[737],946
center_bank.reference_pool_ids[738],173
center_bank.reference_pool_ids[739],677
center_bank.reference_pool_ids[740],2328
center_bank.reference_pool_ids[741],1317
center_bank.reference_pool_ids[742],3987
center_bank.reference_pool_ids[743],1763
center_bank.reference_pool_ids[744],2028
center_bank.reference_pool_ids[745],3000
center_bank.reference_pool_ids[746],3902
center_bank.reference_pool_ids[747],2572
center_bank.reference_pool_ids[748],2233
center_bank.reference_pool_ids[749],3167
center_bank.reference_pool_ids[750],3298
center_bank.reference_pool_ids[751],2516
center_bank.reference_pool_ids[752],3868
center_bank.reference_pool_ids[753],136
center_bank.reference_pool_ids[754],2053
center_bank.reference_pool_ids[755],3042
center_bank.reference_pool_ids[756],1138
center_bank.reference_pool_ids[757],1492
center_bank.reference_pool_ids[758],441
center_bank.reference_pool_ids[759],3956
center_bank.reference_pool_ids[760],2350
center_bank.reference_pool_ids[761],3238
center_bank.reference_pool_ids[762],2565
center_bank.reference_pool_ids[763],3260
center_bank.reference_pool_ids[764],3399
center_bank.reference_pool_ids[765],2617
center_bank.reference_pool_ids[766],696
center_bank.reference_pool_ids[767],1813
center_bank.reference_pool_ids[768],3274
center_bank.reference_pool_ids[769],941
center_bank.reference_pool_ids[770],1372
center_bank.reference_pool_ids[771],3739
center_bank.reference_pool_ids[772],1234
center_bank.reference_pool_ids[773],1029
center_bank.reference_pool_ids[774],2974
center_bank.reference_pool_ids[775],2175
center_bank.reference_pool_ids[776],2657
center_bank.reference_pool_ids[777],982
center_bank.reference_pool_ids[778],1463
center_bank.reference_pool_ids[779],1130
center_bank.reference_pool_ids[780],437
center_bank.reference_pool_ids[781],2502
center_bank.reference_pool_ids[782],1458
center_bank.reference_pool_ids[783],2527
center_bank.reference_pool_ids[784],1672
center_bank.reference_pool_ids[785],2524
center_bank.reference_pool_ids[786],557
center_bank.reference_pool_ids[787],2582
center_bank.reference_pool_ids[788],1746
center_bank.reference_pool_ids[789],146
center_bank.reference_pool_ids[790],933
center_bank.reference_pool_ids[791],1996
center_bank.reference_pool_ids[792],820
center_bank.reference_pool_ids[793],2482
center_bank.reference_pool_ids[794],865
center_bank.reference_pool_ids[795],253
center_bank.reference_pool_ids[796],1430
center_bank.reference_pool_ids[797],2988
center_bank.reference_pool_ids[798],2281
center_bank.reference_pool_ids[799],3464
center_bank.reference_pool_ids[800],1405
center_bank.reference_pool_ids[801],3820
center_bank.reference_pool_ids[802],641
center_bank.reference_pool_ids[803],4006
center_bank.reference_pool_ids[804],626
center_bank.reference_pool_ids[805],3157
center_bank.reference_pool_ids[806],3015
center_bank.reference_pool_ids[807],3885
center_bank.reference_pool_ids[808],1179
center_bank.reference_pool_ids[809],447
center_bank.reference_pool_ids[810],2505
center_bank.reference_pool_ids[811],2707
center_bank.reference_pool_ids[812],3870
center_bank.reference_pool_ids[813],324
center_bank.reference_pool_ids[814],3448
center_bank.reference_pool_ids[815],2420
center_bank.reference_pool_ids[816],2872
center_bank.reference_pool_ids[817],116
center_bank.reference_pool_ids[818],2016
center_bank.reference_pool_ids[819],2481
center_bank.reference_pool_ids[820],1361
center_bank.reference_pool_ids[821],2295
center_bank.reference_pool_ids[822],824
center_bank.reference_pool_ids[823],3319
center_bank.reference_pool_ids[824],2739
center_bank.reference_pool_ids[825],2782
center_bank.reference_pool_ids[826],516
center_bank.reference_pool_ids[827],3699
center_bank.reference_pool_ids[828],3472
center_bank.reference_pool_ids[829],1300
center_bank.reference_pool_ids[830],3549
center_bank.reference_pool_ids[831],3508
center_bank.reference_pool_ids[832],2062
center_bank.reference_pool_ids[833],409
center_bank.reference_pool_ids[834],606
center_bank.reference_pool_ids[835],2628
center_bank.reference_pool_ids[836],1249
center_bank.reference_pool_ids[837],2422
center_bank.reference_pool_ids[838],1440
center_bank.reference_pool_ids[839],758
center_bank.reference_pool_ids[840],2676
center_bank.reference_pool_ids[841],1920
center_bank.reference_pool_ids[842],2536
center_bank.reference_pool_ids[843],2120
center_bank.reference_pool_ids[844],3673
center_bank.reference_pool_ids[845],145
center_bank.reference_pool_ids[846],249
center_bank.reference_pool_ids[847],2688
center_bank.reference_pool_ids[848],2326
center_bank.reference_pool_ids[849],3821
center_bank.reference_pool_ids[850],197
center_bank.reference_pool_ids[851],1785
center_bank.reference_pool_ids[852],2337
center_bank.reference_pool_ids[853],1378
center_bank.reference_pool_ids[854],381
center_bank.reference_pool_ids[855],1706
center_bank.reference_pool_ids[856],2682
center_bank.reference_pool_ids[857],3931
center_bank.reference_pool_ids[858],831
center_bank.reference_pool_ids[859],322
center_bank.reference_pool_ids[860],356
center_bank.reference_pool_ids[861],3919
center_bank.reference_pool_ids[862],2065
center_bank.reference_pool_ids[863],1293
center_bank.reference_pool_ids[864],403
center_bank.reference_pool_ids[865],812
center_bank.reference_pool_ids[866],1830
center_bank.reference_pool_ids[867],1224
center_bank.reference_pool_ids[868],2663
center_bank.reference_pool_ids[869],663
center_bank.reference_pool_ids[870],172
center_bank.reference_pool_ids[871],1512
center_bank.reference_pool_ids[872],1696
center_bank.reference_pool_ids[873],1301
center_bank.reference_pool_ids[874],1078
center_bank.reference_pool_ids[875],1963
center_bank.reference_pool_ids[876],2396
center_bank.reference_pool_ids[877],2544
center_bank.reference_pool_ids[878],1080
center_bank.reference_pool_ids[879],3611
center_bank.reference_pool_ids[880],1295
center_bank.reference_pool_ids[881],863
center_bank.reference_pool_ids[882],1482
center_bank.reference_pool_ids[883],2624
center_bank.reference_pool_ids[884],2117
center_bank.reference_pool_ids[885],76
center_bank.reference_pool_ids[886],959
center_bank.reference_pool_ids[887],3452
center_bank.reference_pool_ids[888],1798
center_bank.reference_pool_ids[889],1874
center_bank.reference_pool_ids[890],581
center_bank.reference_pool_ids[891],907
center_bank.reference_pool_ids[892],272
center_bank.reference_pool_ids[893],2894
center_bank.reference_pool_ids[894],1537
center_bank.reference_pool_ids[895],582
center_bank.reference_pool_ids[896],986
center_bank.reference_pool_ids[897],787
center_bank.reference_pool_ids[898],2728
center_bank.reference_pool_ids[899],910
center_bank.reference_pool_ids[900],3022
center_bank.reference_pool_ids[901],1026
center_bank.reference_pool_ids[902],3586
center_bank.reference_pool_ids[903],1139
center_bank.reference_pool_ids[904],2557
center_bank.reference_pool_ids[905],939
center_bank.reference_pool_ids[906],2631
center_bank.reference_pool_ids[907],4090
center_bank.reference_pool_ids[908],620
center_bank.reference_pool_ids[909],1419
center_bank.reference_pool_ids[910],2719
center_bank.reference_pool_ids[911],2462
center_bank.reference_pool_ids[912],1974
center_bank.reference_pool_ids[913],364
center_bank.reference_pool_ids[914],1297
center_bank.reference_pool_ids[915],1370
center_bank.reference_pool_ids[916],90
center_bank.reference_pool_ids[917],1104
center_bank.reference_pool_ids[918],2953
center_bank.reference_pool_ids[919],3478
center_bank.reference_pool_ids[920],3921
center_bank.reference_pool_ids[921],3871
center_bank.reference_pool_ids[922],1556
center_bank.reference_pool_ids[923],2171
center_bank.reference_pool_ids[924],434
center_bank.reference_pool_ids[925],2282
center_bank.reference_pool_ids[926],4080
center_bank.reference_pool_ids[927],2768
center_bank.reference_pool_ids[928],2009
center_bank.reference_pool_ids[929],942
center_bank.reference_pool_ids[930],528
center_bank.reference_pool_ids[931],423
center_bank.reference_pool_ids[932],2118
center_bank.reference_pool_ids[933],3516
center_bank.reference_pool_ids[934],518
center_bank.reference_pool_ids[935],2058
center_bank.reference_pool_ids[936],887
center_bank.reference_pool_ids[937],2249
center_bank.reference_pool_ids[938],1812
center_bank.reference_pool_ids[939],3394
center_bank.reference_pool_ids[940],2511
center_bank.reference_pool_ids[941],3955
center_bank.reference_pool_ids[942],496
center_bank.reference_pool_ids[943],880
center_bank.reference_pool_ids[944],1328
center_bank.reference_pool_ids[945],118
center_bank.reference_pool_ids[946],3250
center_bank.reference_pool_ids[947],1758
center_bank.reference_pool_ids[948],1780
center_bank.reference_pool_ids[949],1011
center_bank.reference_pool_ids[950],3816
center_bank.reference_pool_ids[951],810
center_bank.reference_pool_ids[952],1303
center_bank.reference_pool_ids[953],4072
center_bank.reference_pool_ids[954],3647
center_bank.reference_pool_ids[955],798
center_bank.reference_pool_ids[956],308
center_bank.reference_pool_ids[957],3568
center_bank.reference_pool_ids[958],2178
center_bank.reference_pool_ids[959],3107
center_bank.reference_pool_ids[960],4022
center_bank.reference_pool_ids[961],2177
center_bank.reference_pool_ids[962],3436
center_bank.reference_pool_ids[963],555
center_bank.reference_pool_ids[964],1725
center_bank.reference_pool_ids[965],335
center_bank.reference_pool_ids[966],4085
center_bank.reference_pool_ids[967],561
center_bank.reference_pool_ids[968],1849
center_bank.reference_pool_ids[969],4011
center_bank.reference_pool_ids[970],2526
center_bank.reference_pool_ids[971],2025
center_bank.reference_pool_ids[972],369
center_bank.reference_pool_ids[973],3811
center_bank.reference_pool_ids[974],2786
center_bank.reference_pool_ids[975],236
center_bank.reference_pool_ids[976],753
center_bank.reference_pool_ids[977],3012
center_bank.reference_pool_ids[978],920
center_bank.reference_pool_ids[979],984
center_bank.reference_pool_ids[980],1959
center_bank.reference_pool_ids[981],1565
center_bank.reference_pool_ids[982],936
center_bank.reference_pool_ids[983],1688
center_bank.reference_pool_ids[984],3681
center_bank.reference_pool_ids[985],3742
center_bank.reference_pool_ids[986],3288
center_bank.reference_pool_ids[987],2167
center_bank.reference_pool_ids[988],3656
center_bank.reference_pool_ids[989],3572
center_bank.reference_pool_ids[990],2926
center_bank.reference_pool_ids[991],629
center_bank.reference_pool_ids[992],1881
center_bank.reference_pool_ids[993],2685
center_bank.reference_pool_ids[994],3979
center_bank.reference_pool_ids[995],1236
center_bank.reference_pool_ids[996],2918
center_bank.reference_pool_ids[997],3261
center_bank.reference_pool_ids[998],3449
center_bank.reference_pool_ids[999],3760
